dispatch_logic_name,break_point_1,break_point_2,break_point_3,break_point_4
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003Kisatchie General,15,30,40,0
SA_LA_003No Entry,15,30,40,50
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003FWSGEN,20,30,40,0
SA_LA_003Kisatchie Wilderness,15,30,40,50
SA_MD_001Dismal Logic,10,15,22,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MD_001FPU Initialization,8,18,21,0
SA_MS_001USFS Wilderness,24,49,63,83
SA_MS_001USFS,24,49,63,83
SA_MS_001USFS,24,49,63,83
SA_MS_001USFS,24,49,63,83
SA_MS_001USFS,24,49,63,83
SA_MS_001USFS,24,49,63,83
SA_MS_001FWS,24,49,63,83
SA_MS_001FWS,24,49,63,83
SA_MS_001FWS,24,49,63,83
SA_MS_001FWS,24,49,63,83
SA_MS_001FWS,24,49,63,83
SA_MS_002Homochitto FWA,20,40,0,0
SA_MS_002Homochitto FWA,20,40,0,0
SA_MS_002Homochitto FWA,20,40,0,0
SA_MS_002Bienville WA,1,35,0,0
SA_MS_002Bienville WA,1,35,0,0
SA_MS_002Bienville WA,1,35,0,0
SA_MS_002Natchez FWA,20,40,60,80
SA_MS_002Natchez FWA,20,40,60,80
SA_MS_002Natchez FWA,20,40,60,80
SA_MS_002Natchez FWA,20,40,60,80
SA_MS_002Tombigbee FWA,2,40,0,0
SA_MS_002Tombigbee FWA,2,40,0,0
SA_MS_002Tombigbee FWA,2,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Noxubee,20,40,0,0
SA_MS_002Natchez Threat FWA,20,40,60,80
SA_MS_002Natchez Threat FWA,20,40,60,80
SA_MS_002Natchez Threat FWA,20,40,60,80
SA_MS_002Holly Springs FWA,1,35,0,0
SA_MS_002Holly Springs FWA,1,35,0,0
SA_MS_002Natchez Trace FWA,1,8,15,27
SA_MS_002Natchez Trace FWA,1,8,15,27
SA_MS_002Natchez Trace FWA,1,8,15,27
SA_MS_002Natchez Trace FWA,1,8,15,27
SA_NC_001Pee Dee,25,50,0,0
SA_NC_001Carolina Sandhills,25,50,0,0
SA_NC_001Birkhead Wilderness,20,45,0,0
SA_NC_001Uwharrie WUI,20,45,0,0
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002FWS with helicopter,39,59,79,99
SA_NC_002Croatan,36,52,75,94
SA_NC_002Croatan,36,52,75,94
SA_NC_002Currituck aviation,39,59,79,99
SA_NC_002Currituck aviation,39,59,79,99
SA_NC_002Currituck aviation,39,59,79,99
SA_NC_002Currituck aviation,39,59,79,99
SA_NC_002Ocracoke,39,59,79,99
SA_NC_002Cape Hatteras,39,59,79,99
SA_NC_002Cape Hatteras,39,59,79,99
SA_NC_002Cape Lookout,20,34,70,90
SA_OK_001OUF WILDERNESS,20,30,50,90
SA_OK_001fws dispatch,20,30,50,90
SA_OK_001fws dispatch,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_001Overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002overall,20,30,50,90
SA_OK_002fws interest,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_003Overall,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_OK_005Fish and Wildlife,20,30,50,90
SA_PR_001Test,7,17,23,0
SA_PR_001Test,7,17,23,0
SA_PR_001Test,7,17,23,0
SA_PR_001Test,7,17,23,0
SA_PR_001Test,7,17,23,0
SA_SC_001FS Wild,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS_Mainland,20,30,0,0
SA_SC_001FWS IS,20,30,0,0
SA_SC_001FWS Wild,20,30,0,0
SA_SC_001FWS Wild,20,30,0,0
SA_SC_001SRF,20,30,0,0
SA_SC_001SRF,20,30,0,0
SA_SC_001FS_FWA,20,30,0,0
SA_SC_001FS_FWA,20,30,0,0
SA_SC_001FS_FWA,20,30,0,0
SA_SC_001FS_FWA,20,30,0,0
SA_SC_001NPS,15,31,0,0
SA_SC_001NPS,15,31,0,0
SA_SC_001NPS,15,31,0,0
SA_SC_001NPS,15,31,0,0
SA_SC_001NPS,15,31,0,0
SA_TN_001Cherokee Wild North,20,30,0,0
SA_TN_001Cherokee Wild North,20,30,0,0
SA_TN_001Appalachian MO,20,28,35,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Chattahoochee NF,20,30,40,0
SA_TN_001Grandfather MO,10,20,28,35
SA_TN_001Grandfather MO,10,20,28,35
SA_TN_001Cherokee Disp. Logic,30,70,0,0
SA_TN_001Cherokee Disp. Logic,30,70,0,0
SA_TN_001Cherokee Disp. Logic,30,70,0,0
SA_TN_001Cherokee Disp. Logic,30,70,0,0
SA_TN_001NPS BRP,13,26,34,0
SA_TN_001NPS BRP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001NPS GSP,13,26,34,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001FS Wilderness,20,30,0,0
SA_TN_001Nat Pisg MO,10,20,28,35
SA_TN_001Nat Pisg MO,10,20,28,35
SA_TN_001Nat Pisg MO,10,20,28,35
SA_TN_001Nat Pisg MO,10,20,28,35
SA_TN_001Cherokee MO,10,20,30,0
SA_TN_001Cherokee North MO,20,30,40,0
SA_TX_001LBJ,20,50,70,84
SA_TX_001LBJ,20,50,70,84
SA_TX_001LBJ,20,50,70,84
SA_TX_001LBJ,20,50,70,84
SA_TX_002Balcones,20,40,80,0
SA_TX_002Balcones,20,40,80,0
SA_TX_002Balcones,20,40,80,0
SA_TX_002Balcones,20,40,80,0
SA_TX_003FS_WILD,10,20,30,40
SA_TX_003FS_WILD,10,20,30,40
SA_TX_003FS_WILD,10,20,30,40
SA_TX_003FS_WILD,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003DCNF,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003BITH 2,10,20,30,40
SA_TX_003TXACA-ENG Only,10,20,30,40
SA_TX_003BITH,10,20,30,40
SA_TX_003BITH,10,20,30,40
SA_TX_004San 3,10,20,30,80
SA_TX_004SanTHT,10,20,30,80
SA_TX_004BrazoTHT,10,20,30,80
SA_TX_004BBGTHT,10,20,30,80
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004SWLA,24,50,72,124
SA_TX_004Brazoria 04,10,20,30,80
SA_TX_004Brazoria05,10,20,30,80
SA_TX_004BBG 001,10,20,30,80
SA_TX_004San 2,10,20,30,80
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_004AHR-MCR 5,21,43,85,124
SA_TX_005Matagorda,15,30,0,0
SA_TX_005Padre Island,15,30,0,0
SA_TX_005Padre Island,15,30,0,0
SA_TX_005Santa Ana Staffing,11,23,39,53
SA_TX_005Falcon Staffing,17,34,63,75
SA_TX_005Palmview Staffing,11,23,39,53
SA_TX_005Palmview Staffing,11,23,39,53
SA_TX_005Aransas,15,30,0,0
SA_TX_005Aransas,15,30,0,0
SA_TX_005Laguna Staffing,13,25,50,67
SA_VA_001Shen,20,30,0,0
SA_VA_001Shen,20,30,0,0
SA_VA_001Shen,20,30,0,0
SA_VA_001Shen,20,30,0,0
SA_VA_001Shen,20,30,0,0
SA_VA_001Shen,20,30,0,0
SA_VA_001MTTS,20,30,0,0
SA_VA_001MTTS,20,30,0,0
SA_VA_001MTTS,20,30,0,0
SA_VA_001MTTS,20,30,0,0
SA_VA_001MTTS,20,30,0,0
SA_VA_001NCR,20,30,0,0
SA_VA_001NCR,20,30,0,0
SA_VA_001BLRI,20,30,0,0
SA_VA_001BLRI,20,30,0,0
SA_VA_001BLRI,20,30,0,0
SA_VA_001BLRI,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS Wilderness,20,30,0,0
SA_VA_001FS,20,30,0,0
SA_VA_001FS,20,30,0,0
SA_VA_001Unassigned,20,30,0,0
SA_VA_001FS: 4,10,20,30,0
SA_VA_001FS: 4,10,20,30,0
SA_VA_001FS: 4,10,20,30,0
SA_VA_001FS: 4,10,20,30,0
SA_VA_001FS: 4,10,20,30,0
SA_VA_001SHEN: 4,10,20,30,0
SA_VA_001SHEN: 4,10,20,30,0
SA_VA_001SHEN: 4,10,20,30,0
CA_CA_006.enf_urban1,30,40,0,0
CA_CA_006.enf_urban1,30,40,0,0
CA_CA_006.blm_wui,20,33,0,0
CA_CA_006.blm_wui,20,33,0,0
CA_CA_006.blm_wui,20,33,0,0
CA_CA_006.blm_wui,20,33,0,0
CA_CA_006.blm_wui,20,33,0,0
CA_CA_006.tmu_wui,30,40,0,0
CA_CA_006.tmu_wui,30,40,0,0
CA_CA_006.tmu_wui,30,40,0,0
CA_CA_006.tnf_wilderness,30,40,0,0
CA_CA_006.enf_wild,30,40,0,0
CA_CA_006.tnf_supp,30,40,0,0
CA_CA_006.tnf_supp,30,40,0,0
CA_CA_006.tnf_supp,30,40,0,0
CA_CA_006.tmu_wilderness,30,40,0,0
CA_CA_006.tmu_wilderness,30,40,0,0
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Standard,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Aerial Only,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
AK_AK_001Alaska Southeast,2,10,20,30
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_002FM 1 Normal,20,40,60,80
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003WMAT_East,20,40,0,0
SW_AZ_003Clifton_RD,20,60,0,0
SW_AZ_003Clifton_RD,20,60,0,0
SW_AZ_003Clifton_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Springerville_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Black Mesa_RD,20,60,0,0
SW_AZ_003Alpine_RD,20,60,0,0
SW_AZ_003Alpine_RD,20,60,0,0
SW_AZ_003Alpine_RD,20,60,0,0
SW_AZ_003Alpine_RD,20,60,0,0
SW_AZ_003WMAT_West,20,40,0,0
SW_AZ_003WMAT_West,20,40,0,0
SW_AZ_003WMAT_West,20,40,0,0
SW_AZ_003WMAT_West,20,40,0,0
SW_AZ_003WMAT_West,20,40,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_003Lakeside_RD,20,60,0,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004RIPARIAN BP ADJ,30,60,90,0
SW_AZ_004UPLAND,10,30,60,0
SW_AZ_004WILDERNESS,10,30,60,0
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Timber,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Grass-Brush-PJ,39,50,70,88
SW_AZ_005Mojave Desert,39,50,70,88
SW_AZ_005Mojave Desert,39,50,70,88
SW_AZ_005Wilderness and Park,39,50,70,88
SW_AZ_005Wilderness and Park,39,50,70,88
SW_AZ_005Wilderness and Park,39,50,70,88
SW_AZ_005Wilderness and Park,39,50,70,88
SW_AZ_005Wilderness and Park,39,50,70,88
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
