dispatch_location_name,fwa_name,distance,,
Mayer Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,42.52222006,,
Phoenix Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,44.13293629,,
Weaver MT Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,1.869976384,,
Wickenburg Airport,SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,2.705372673,,
Yuma Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,101.0858679,,
ASP Lewis,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,29.46209647,,
ASP Perryville,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,16.70627878,,
Deer Valley Airport,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,3.502091628,,
Kingman Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,105.5984484,,
Kingman SEAT Base,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,101.2699675,,
Lake Havasu Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,122.0473699,,
Mayer Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,2.194411856,,
Phoenix Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,3.506210937,,
Weaver MT Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,38.5756934,,
Wickenburg Airport,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,37.78622594,,
Yuma Field Office,SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,142.1764544,,
ASP Lewis,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,18.97002771,,
ASP Perryville,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,6.368519018,,
Deer Valley Airport,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,13.93635059,,
Fort Yuma Agency Office,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,133.5019633,,
Imperial Refuge,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,125.3488263,,
Kingman Field Office,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,95.35130006,,
Kingman SEAT Base,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,91.0324485,,
Lake Havasu Field Office,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,111.7076337,,
Mayer Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,12.55252724,,
Phoenix Field Office,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,13.94110333,,
Weaver MT Fire Station,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,28.18735227,,
Wickenburg Airport,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,27.38608707,,
Yuma Field Office,SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,131.6225759,,
ALPINE RD,SW_AZ_003Blue Primitive                Blue Primitive_1,2.406737692,,
CLIFTON RD,SW_AZ_003Blue Primitive                Blue Primitive_1,6.503321476,,
CLIFTON RD STRAYHORSE,SW_AZ_003Blue Primitive                Blue Primitive_1,6.504603583,,
Fort Apache,SW_AZ_003Blue Primitive                Blue Primitive_1,40.90408887,,
Overgaard,SW_AZ_003Blue Primitive                Blue Primitive_1,77.52716815,,
ROUND VALLEY HB,SW_AZ_003Blue Primitive                Blue Primitive_1,6.729125249,,
ALPINE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,9.842416022,,
CLIFTON RD STRAYHORSE,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,0.958372292,,
Fort Apache,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,33.94116154,,
LAKESIDE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,37.94082154,,
Overgaard,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,70.13923375,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,0.681824216,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,1.422726509,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Apache      Commercial Timber 18,38.08241056,,
ALPINE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,18.52608741,,
CLIFTON RD STRAYHORSE,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,9.673927299,,
Fort Apache,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,25.80956065,,
LAKESIDE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,29.28968834,,
Overgaard,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,61.51127838,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,9.336620865,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Apache      Commercial Timber 19,10.08451881,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,12.95946683,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,44.77953718,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,13.3873612,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,84.46661391,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,85.27522472,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 11,46.01270748,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,2.540090624,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,30.17124131,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,2.112918974,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,68.91869745,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,69.71474578,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 12,30.40705171,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,2.711280702,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,30.00989466,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,2.284117039,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,68.74697255,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,69.54288212,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 13,30.23468947,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,11.72011731,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,21.51905399,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,11.29337407,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,59.70996904,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,60.49857645,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 14,21.16415831,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,23.74001181,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,10.19025175,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,23.31382992,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,47.65242641,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,48.43129048,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 15,9.061918204,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,43.00853055,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,7.970487736,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,42.5832495,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,28.32339584,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,29.0866394,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 16,10.33867879,,
BLACK MESA RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,34.78151446,,
Fort Apache,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,0.216445383,,
Overgaard,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,34.35584864,,
ROUND VALLEY HB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,36.5762726,,
SPRINGERVILLE RD,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,37.34618582,,
WHITERIVER ENG-ATB,SW_AZ_003Commercial Timber Sitgreaves  Commercial Timber 17,2.055258457,,
Fort Apache,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,16.63217694,,
HONDAH FD,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,14.63096459,,
MAVERICK 559,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,5.249646632,,
MAVERICK MNT HB,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,2.607690006,,
McNARY,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,12.24130039,,
"White River, AZ",SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,18.45222247,,
WHITERIVER ENG-ATB,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,19.59171249,,
WHITERIVER HB,SW_AZ_003Mixed_Conifer_FTA             Mixed_Conifer_FTA,19.59171249,,
ALPINE RD,SW_AZ_003Pine Brush Clifton            Pine Brush Clifton_1,12.92536814,,
CLIFTON RD,SW_AZ_003Pine Brush Clifton            Pine Brush Clifton_1,4.053920108,,
CLIFTON RD STRAYHORSE,SW_AZ_003Pine Brush Clifton            Pine Brush Clifton_1,4.052643451,,
ROUND VALLEY HB,SW_AZ_003Pine Brush Clifton            Pine Brush Clifton_1,3.754524413,,
CARRIZO,SW_AZ_003Pine_FTA                      Pine_1_FTA,29.76291753,,
CIBECUE FDW,SW_AZ_003Pine_FTA                      Pine_1_FTA,43.19908071,,
FOREST DALE,SW_AZ_003Pine_FTA                      Pine_1_FTA,21.07394022,,
Fort Apache,SW_AZ_003Pine_FTA                      Pine_1_FTA,11.56117958,,
HONDAH FD,SW_AZ_003Pine_FTA                      Pine_1_FTA,9.230383615,,
LAKESIDE RD,SW_AZ_003Pine_FTA                      Pine_1_FTA,14.13097664,,
MAVERICK 559,SW_AZ_003Pine_FTA                      Pine_1_FTA,10.67165509,,
McNARY,SW_AZ_003Pine_FTA                      Pine_1_FTA,6.840449521,,
Overgaard,SW_AZ_003Pine_FTA                      Pine_1_FTA,46.39313558,,
PT PINE HB,SW_AZ_003Pine_FTA                      Pine_1_FTA,0.968393037,,
ROUND VALLEY HB,SW_AZ_003Pine_FTA                      Pine_1_FTA,24.50170044,,
"White River, AZ",SW_AZ_003Pine_FTA                      Pine_1_FTA,13.03612769,,
WHITERIVER ENG-ATB,SW_AZ_003Pine_FTA                      Pine_1_FTA,14.17451159,,
WHITERIVER HB,SW_AZ_003Pine_FTA                      Pine_1_FTA,14.17451159,,
BLACK MESA RD,SW_AZ_003Pine_FTA                      Pine_2_FTA,32.60092229,,
CARRIZO,SW_AZ_003Pine_FTA                      Pine_2_FTA,15.47934676,,
CIBECUE FDW,SW_AZ_003Pine_FTA                      Pine_2_FTA,28.92203829,,
Fort Apache,SW_AZ_003Pine_FTA                      Pine_2_FTA,1.838781135,,
HONDAH FD,SW_AZ_003Pine_FTA                      Pine_2_FTA,5.040486424,,
LAKESIDE RD,SW_AZ_003Pine_FTA                      Pine_2_FTA,0.125106957,,
MAVERICK 559,SW_AZ_003Pine_FTA                      Pine_2_FTA,24.99912637,,
McNARY,SW_AZ_003Pine_FTA                      Pine_2_FTA,7.431131265,,
Overgaard,SW_AZ_003Pine_FTA                      Pine_2_FTA,32.17515452,,
PT PINE HB,SW_AZ_003Pine_FTA                      Pine_2_FTA,15.35845932,,
ROUND VALLEY HB,SW_AZ_003Pine_FTA                      Pine_2_FTA,38.76371318,,
"White River, AZ",SW_AZ_003Pine_FTA                      Pine_2_FTA,1.27574086,,
WHITERIVER ENG-ATB,SW_AZ_003Pine_FTA                      Pine_2_FTA,0.140280994,,
WHITERIVER HB,SW_AZ_003Pine_FTA                      Pine_2_FTA,0.140280994,,
BLACK MESA RD,SW_AZ_003Pine_FTA                      Pine_3_FTA,30.59862364,,
CARRIZO,SW_AZ_003Pine_FTA                      Pine_3_FTA,13.46771926,,
CIBECUE FDW,SW_AZ_003Pine_FTA                      Pine_3_FTA,26.91132861,,
FOREST DALE,SW_AZ_003Pine_FTA                      Pine_3_FTA,4.805838358,,
Fort Apache,SW_AZ_003Pine_FTA                      Pine_3_FTA,3.725963472,,
HONDAH FD,SW_AZ_003Pine_FTA                      Pine_3_FTA,7.050322767,,
MAVERICK 559,SW_AZ_003Pine_FTA                      Pine_3_FTA,27.0169318,,
McNARY,SW_AZ_003Pine_FTA                      Pine_3_FTA,9.44106742,,
Overgaard,SW_AZ_003Pine_FTA                      Pine_3_FTA,30.17276226,,
PT PINE HB,SW_AZ_003Pine_FTA                      Pine_3_FTA,17.38508147,,
ROUND VALLEY HB,SW_AZ_003Pine_FTA                      Pine_3_FTA,40.77229806,,
"White River, AZ",SW_AZ_003Pine_FTA                      Pine_3_FTA,3.291351672,,
WHITERIVER ENG-ATB,SW_AZ_003Pine_FTA                      Pine_3_FTA,2.156303745,,
WHITERIVER HB,SW_AZ_003Pine_FTA                      Pine_3_FTA,2.156303745,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_1,15.30723953,,
SPRINGERVILLE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_1,16.05996327,,
BLACK MESA RD,SW_AZ_003PJ and Grassland              PJ and Grassland_2,23.31749088,,
Overgaard,SW_AZ_003PJ and Grassland              PJ and Grassland_2,23.74586779,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_2,94.85688469,,
BLACK MESA RD,SW_AZ_003PJ and Grassland              PJ and Grassland_3,8.079357735,,
LAKESIDE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_3,24.71341991,,
Overgaard,SW_AZ_003PJ and Grassland              PJ and Grassland_3,7.652444557,,
LAKESIDE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_4,17.9416637,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_4,20.68941873,,
SPRINGERVILLE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_4,21.44649252,,
ALPINE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_5,1.862397612,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_5,7.271654872,,
SPRINGERVILLE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_5,6.53718171,,
ALPINE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_6,23.24582041,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_6,14.04066197,,
SPRINGERVILLE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_6,14.79236201,,
ALPINE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_7,14.35907582,,
MAVERICK 559,SW_AZ_003PJ and Grassland              PJ and Grassland_7,8.73521217,,
ROUND VALLEY HB,SW_AZ_003PJ and Grassland              PJ and Grassland_7,5.183464714,,
SPRINGERVILLE RD,SW_AZ_003PJ and Grassland              PJ and Grassland_7,5.928005719,,
CARRIZO,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,6.416974188,,
CIBECUE FDW,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,7.035686249,,
FOREST DALE,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,15.04576738,,
Fort Apache,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,22.38050187,,
HONDAH FD,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,26.91727835,,
McNARY,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,29.30900584,,
"White River, AZ",SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,23.21539327,,
WHITERIVER ENG-ATB,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,22.0844191,,
WHITERIVER HB,SW_AZ_003PJ_South_FTA                  PJ_South_1_FTA,22.0844191,,
BLACK MESA RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,9.921606751,,
CARRIZO,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,27.24118615,,
FOREST DALE,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,35.83530131,,
Fort Apache,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,41.91636724,,
LAKESIDE RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,42.76329025,,
Overgaard,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,10.34935953,,
ROUND VALLEY HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,81.41928561,,
"White River, AZ",SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,44.08076141,,
WHITERIVER ENG-ATB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,42.954057,,
WHITERIVER HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire1,42.954057,,
BLACK MESA RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,10.17338218,,
CARRIZO,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,7.052654917,,
FOREST DALE,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,15.68038993,,
Fort Apache,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,22.9768556,,
LAKESIDE RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,22.61370121,,
Overgaard,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,9.746566738,,
ROUND VALLEY HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,61.26154322,,
"White River, AZ",SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,23.85233111,,
WHITERIVER ENG-ATB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,22.72148722,,
WHITERIVER HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire2,22.72148722,,
BLACK MESA RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,3.66602108,,
CARRIZO,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,13.59031344,,
FOREST DALE,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,22.20716419,,
Fort Apache,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,29.11005168,,
LAKESIDE RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,29.13875421,,
Overgaard,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,3.238901961,,
ROUND VALLEY HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,67.78924912,,
"White River, AZ",SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,30.40291551,,
WHITERIVER ENG-ATB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,29.27341174,,
WHITERIVER HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire3,29.27341174,,
BLACK MESA RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,4.381559636,,
CIBECUE FDW,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,8.215775703,,
FOREST DALE,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,30.27874171,,
Fort Apache,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,36.69488935,,
LAKESIDE RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,37.20820006,,
Overgaard,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,4.809054124,,
ROUND VALLEY HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,75.86195909,,
"White River, AZ",SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,38.50393544,,
WHITERIVER ENG-ATB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,37.37608946,,
WHITERIVER HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire4,37.37608946,,
BLACK MESA RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,12.2514657,,
CARRIZO,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,29.58188731,,
CIBECUE FDW,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,16.1187315,,
FOREST DALE,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,38.17210282,,
Fort Apache,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,44.11224945,,
LAKESIDE RD,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,45.09947333,,
Overgaard,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,12.67932707,,
ROUND VALLEY HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,83.75640656,,
"White River, AZ",SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,46.4260854,,
WHITERIVER ENG-ATB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,45.29986116,,
WHITERIVER HB,SW_AZ_003Rodeo_Chediski_Fire_FTA       Rodeo_Chediski_Fire5,45.29986116,,
BLACK MESA RD,SW_AZ_003State_Land                    State_Land,46.45292987,,
LAKESIDE RD,SW_AZ_003State_Land                    State_Land,13.7646714,,
ROUND VALLEY HB,SW_AZ_003State_Land                    State_Land,24.86815875,,
SPRINGERVILLE RD,SW_AZ_003State_Land                    State_Land,25.62860982,,
ALPINE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_1,0.438030081,,
ROUND VALLEY HB,SW_AZ_003Urban Interface in Timber     UI in Timber_1,9.5644312,,
SPRINGERVILLE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_1,8.831811449,,
BLACK MESA RD,SW_AZ_003Urban Interface in Timber     UI in Timber_10,6.127536507,,
LAKESIDE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_10,26.67054774,,
Overgaard,SW_AZ_003Urban Interface in Timber     UI in Timber_10,5.700532243,,
BLACK MESA RD,SW_AZ_003Urban Interface in Timber     UI in Timber_2,13.77034654,,
LAKESIDE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_2,46.62247628,,
Overgaard,SW_AZ_003Urban Interface in Timber     UI in Timber_2,14.19827869,,
HONDAH FD,SW_AZ_003Urban Interface in Timber     UI in Timber_3,4.184590121,,
LAKESIDE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_3,9.090412075,,
McNARY,SW_AZ_003Urban Interface in Timber     UI in Timber_3,1.794404319,,
ROUND VALLEY HB,SW_AZ_003Urban Interface in Timber     UI in Timber_4,12.68690566,,
SPRINGERVILLE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_4,13.43751152,,
BLACK MESA RD,SW_AZ_003Urban Interface in Timber     UI in Timber_5,1.880188885,,
Overgaard,SW_AZ_003Urban Interface in Timber     UI in Timber_5,2.307566722,,
BLACK MESA RD,SW_AZ_003Urban Interface in Timber     UI in Timber_6,7.666206906,,
Overgaard,SW_AZ_003Urban Interface in Timber     UI in Timber_6,7.239274446,,
BLACK MESA RD,SW_AZ_003Urban Interface in Timber     UI in Timber_7,23.89533332,,
HONDAH FD,SW_AZ_003Urban Interface in Timber     UI in Timber_7,13.77883953,,
LAKESIDE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_7,8.854409633,,
McNARY,SW_AZ_003Urban Interface in Timber     UI in Timber_7,16.16991782,,
Overgaard,SW_AZ_003Urban Interface in Timber     UI in Timber_7,23.46915869,,
ALPINE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_8,17.60525686,,
ROUND VALLEY HB,SW_AZ_003Urban Interface in Timber     UI in Timber_8,8.418852011,,
SPRINGERVILLE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_8,9.16600814,,
HONDAH FD,SW_AZ_003Urban Interface in Timber     UI in Timber_9,0.462261501,,
LAKESIDE RD,SW_AZ_003Urban Interface in Timber     UI in Timber_9,5.371940291,,
McNARY,SW_AZ_003Urban Interface in Timber     UI in Timber_9,1.928109703,,
ALPINE RD,SW_AZ_003Wilderness                    Wilderness_1,21.96563422,,
MAVERICK 559,SW_AZ_003Wilderness                    Wilderness_1,1.119166862,,
ROUND VALLEY HB,SW_AZ_003Wilderness                    Wilderness_1,12.76473193,,
SPRINGERVILLE RD,SW_AZ_003Wilderness                    Wilderness_1,13.5154007,,
"White River, AZ",SW_AZ_003Wilderness                    Wilderness_1,24.81408326,,
WHITERIVER HB,SW_AZ_003Wilderness                    Wilderness_1,25.95487225,,
ALPINE RD,SW_AZ_003Wilderness AS                 Wilderness_2,1.931862704,,
ROUND VALLEY HB,SW_AZ_003Wilderness AS                 Wilderness_2,11.05329505,,
SPRINGERVILLE RD,SW_AZ_003Wilderness AS                 Wilderness_2,10.32187887,,
ALPINE RD,SW_AZ_003Wilderness AS                 Wilderness_3,17.747184,,
CLIFTON RD,SW_AZ_003Wilderness AS                 Wilderness_3,8.89343797,,
CLIFTON RD STRAYHORSE,SW_AZ_003Wilderness AS                 Wilderness_3,8.892163811,,
MAVERICK 559,SW_AZ_003Wilderness AS                 Wilderness_3,5.342879527,,
ROUND VALLEY HB,SW_AZ_003Wilderness AS                 Wilderness_3,8.560307248,,
SPRINGERVILLE RD,SW_AZ_003Wilderness AS                 Wilderness_3,9.307577712,,
Fort Apache,SW_AZ_003Wilderness_FTA                Wilderness_FTA,18.72187368,,
MAVERICK 559,SW_AZ_003Wilderness_FTA                Wilderness_FTA,3.015300776,,
MAVERICK MNT HB,SW_AZ_003Wilderness_FTA                Wilderness_FTA,4.84510981,,
"White River, AZ",SW_AZ_003Wilderness_FTA                Wilderness_FTA,20.68412992,,
WHITERIVER ENG-ATB,SW_AZ_003Wilderness_FTA                Wilderness_FTA,21.82407569,,
WHITERIVER HB,SW_AZ_003Wilderness_FTA                Wilderness_FTA,21.82407569,,
CLIFTON RD STRAYHORSE,SW_AZ_003Woodland Brush Clifton        Woodland Brush Clift,1.541767394,,
