name,tracked_resource,boat,crew,engine,helitack,smoke_jumper
SW_NM_001River Corridor FMU            River Corridor ET E,60,,30,30,15,
SW_NM_001Wildhorse FMU                 Wildhorse FWA CT E,60,,30,30,15,
SW_NM_001Rattlesnake FMU               Rattlesnake FWA CENT,60,,30,30,15,
SW_NM_001River Corridor FMU            River Corridor CT N,60,,30,30,15,
SW_NM_001River Corridor FMU            River Corridor WT S,60,,30,30,15,
SW_NM_001Lonetree FMU                  Lonetree FMU,60,,30,30,15,
SW_NM_001River Corridor FMU            River Corridor CT S,60,,30,30,15,
SW_NM_001Largo FMU                     Largo FWA E,60,,30,30,15,
SW_NM_001Camino Real                   Alcalde,60,0,30,30,15,0
SW_NM_001Questa                        Questa North,60,0,30,30,15,0
SW_NM_001Pecos Wilderness              Pecos Wild TDC,0,0,90,90,0,0
SW_NM_001Fort Union                    Fort Union,60,0,30,30,15,0
SW_NM_001San Antonio Mountain          Tres Piedras,60,0,30,30,15,0
SW_NM_001San Antonio Mountain          San Antonio Mtn,60,0,30,30,15,0
SW_NM_001Camino Real                   Camino Real,60,0,30,30,15,0
SW_NM_001San Antonio Mountain          Cerro De Los Taoses,60,0,30,30,15,0
SW_NM_001Fort Union                    Vermejo,60,0,30,30,15,0
SW_NM_001El Rito                       El Rito,60,0,30,30,15,0
SW_NM_001Chama                         Chama,60,0,30,30,15,0
SW_NM_001Las Vegas                     Las Vegas,60,0,30,30,15,0
SW_NM_001Crouch Mesa / La Plata WUI FMUCrouch Mesa FWA S,60,,30,30,15,
SW_NM_001River Corridor FMU            River Corridor WT N,60,,30,30,15,
SW_NM_001Crouch Mesa / La Plata WUI FMUCrouch Mesa FWA E,60,,30,30,15,
SW_NM_001Crouch Mesa / La Plata WUI FMUCrouch Mesa FWA N,60,,30,30,15,
SW_NM_001Northern Jicarilla            Northern Jicarilla,60,,30,30,15,
SW_NM_001Largo FMU                     Largo FWA W,60,,30,30,15,
SW_NM_002Southern NM Mountains         North Mountains,60,,30,30,15,15
SW_NM_002Southern NM Mountains         Smokey Bear,50,,20,20,10,10
SW_NM_002Foothills and High Plains     Foothills and High P,40,,25,25,10,20
SW_NM_002Southern NM Mountains         Mescalero Apache,30,,15,10,10,20
SW_NM_002Southern NM Mountains         Sacramento Mountians,50,,20,20,15,15
SW_NM_002Southern NM Mountains         Guadalupe Mountains,40,,25,25,10,10
SW_NM_002Caprock Uplands               Caprock Uplands,15,,10,10,10,10
SW_NM_003Franklin Mountains            Franklin Mountains,,,60,60,,
SW_NM_003Cedar Mountains WSA           Cedar Mountains WSA,,,60,30,,
SW_NM_003Alamo_Hueco Mountains         Alamo_Hueco Mountain,,,60,60,,
SW_NM_003Sacramento Escarpment WSA_ACECSacramento Escarpmen,,,60,60,10,
SW_NM_003Lake Valley                   Lake Valley,,,,,,
SW_NM_003All Lands not specified by se All Lands not specif,,,10,15,,
SW_NM_003Pecos Plains                  Pecos Plains,,,15,15,,
SW_NM_003Las Uvas WSA_ACEC             Las Uvas WSA_ACEC,,,20,20,10,
SW_NM_003Cookes Range WSA_ACEC         Cookes Range WSA_AC,,,40,40,10,
SW_NM_003Lordsburg_Deming_Silver City  Lordsburg_Deming_Sil,,,10,10,,
SW_NM_003Talavera Subdivision          Talavera Subdivision,,,,,,
SW_NM_003West Potrillos WSA_ACEC       West Potrillos WSA_A,,,30,30,10,
SW_NM_003Chaparral Community           Chaparral Community,,,,,,
SW_NM_003Big Hatchet Mountains WSA_ACECBig Hatchet Mountain,,,60,60,10,
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch3,,,10,10,10,
SW_NM_003Jornado                       Jornado,,,,,,
SW_NM_003Lava Flow WSA                 Lava Flow WSA,,,60,60,,
SW_NM_003La Cueva Recreation Site      La Cueva Recreation,,,,,,
SW_NM_003Dripping Springs Recreation S Dripping Springs Rec,,,15,20,,
SW_NM_003Cox Visitor Center            Cox Visitor Center,,,,,,
SW_NM_003Chupadera Mesa                Chupadera Mesa,,,45,15,,
SW_NM_003Brokeoff Mountains WSA        Brokeoff Mountains W,,,140,60,,
SW_NM_003Aguirre Spring Recreation SiteAguirre Spring Recre,,,,,,
SW_NM_003Unassigned                    Unassigned,,,,,,
SW_NM_003Tularosa Basin_Otero Mesa     Tularosa Basin_Otero,,,10,10,5,
SW_NM_003Rio Grande River Corridor     Rio Grande River Cor,,,,,,
SW_NM_003Bootheel_Gila                 Bootheel_Gila,,,10,10,,
SW_NM_003Rio Grande Valley Uplands     Rio Grande Valley Up,,,15,,,
SW_NM_003Jornada del Muerto WSA        Jornada del Muerto W,,,60,45,,
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch2,,,10,10,10,
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch1,,,10,10,,
SW_NM_003Timberon                      Timberon,,,,,,
SW_NM_003Caballo Mountain CommunicationCaballo Mountain Com,,,20,10,,
SW_NM_003McGregor Range                McGregor Range,,,10,,,
SW_NM_003Robledo Mountains WSA_ACEC    Robledo Mountains WS,,,45,60,10,
SW_NM_003Organ Mountains WSA_ACEC      Organ Mountains WSA,,,45,60,20,
SW_NM_003Hillsboro                     Hillsboro,,,20,15,,
SW_NM_003Florida Mountains WSA_ACEC    Florida Mountains WS,,,60,60,10,
SW_NM_004FMP_BLM                       BLM,,,30,30,20,20
SW_NM_004FMP_Private_LT500ac           Private_LT500ac,,,,,,
SW_NM_004FMP_Private_GT500ac           Private_GT500ac,,,30,30,20,20
SW_NM_004FMP__State                    State,,,30,30,20,20
SW_NM_004FMP_Black_Range_Low           Black_Range_Low 2,,,30,30,20,20
SW_NM_004FMP_Black_Range_Low           Black_Range_Low 1,,,15,30,10,10
SW_NM_004FMP_Wilderness_Low            Wilderness_Low 3,,,30,30,20,20
SW_NM_004FMP_Wilderness_Low            Wilderness_Low 4,,,30,30,20,20
SW_NM_004FMP_Quemado_Moderate          Quemado_Moderate,,,30,30,20,20
SW_NM_004FMP_Black_Range_Moderate      Black_Range_Moderate,,,30,30,20,20
SW_NM_004FMP_Quemado_Low               Quemado_Low,,,30,30,20,20
SW_NM_004FMP_Wilderness_Moderate       Wilderness_Moderate,,,15,30,10,10
SW_NM_004FMP_Reserve_Low               Reserve_Low,,,30,30,20,20
SW_NM_004FMP_Glenwood_Low              Glenwood_Low,,,30,30,20,20
SW_NM_004FMP_Glenwood_Moderate         Glenwood_Moderate,,,30,30,20,20
SW_NM_004FMP_Reserve_Moderate          Reserve_Moderate,,,30,30,20,20
SW_NM_004FMP_Silver_City_Moderate      Silver_City_Moderate,,,30,30,20,20
SW_NM_004FMP_Silver_City_Low           Silver_City_Low,,,30,30,20,20
SW_NM_005Central NM South              BLM East,15,,30,30,,
SW_NM_005Central NM South              San Mateo,30,,60,60,10,15
SW_NM_005Central NM South              Socorro South,15,,60,60,,
SW_NM_005Central NM West               El Malpais,15,,60,60,,
SW_NM_005Central NM West               Mt Taylor,30,,60,60,5,
SW_NM_005Central NM North              BIA North,15,,45,45,5,
SW_NM_005Central NM North              ABQ,15,,15,15,5,
SW_NM_005Central NM North              Sandia-Mountainaire,30,,60,60,5,5
SW_NM_005Central NM South              Socorro North,15,,60,60,,
SW_NM_005Central NM West               BIA West,15,,30,30,,
SW_NM_005Central NM North              BLM North,15,,45,45,5,
SW_NM_007az_tca_hua_canyon             az_tca_hua_canyon,30,,60,45,15,
SW_NM_007az_nao_tim                    az_nao_tim,40,,40,25,10,
SW_NM_007az_hoa_pj                     az_hoa_pj,15,,10,10,5,
SW_NM_007az_pnf_mingus_wui             az_pnf_mingus_wui,30,,30,30,15,
SW_NM_007az_pnf_crown_king_wui         az_pnf_crown_king_wu,15,,15,15,15,
SW_NM_007az_pnf_cmp_wood_nonwui        az_pnf_cmp_wood_nowu,30,,30,30,15,
SW_NM_007az_pnf_chino_e_nonwui         az_pnf_chino_e_nonwu,30,,30,30,10,
SW_NM_007az_pnf_presc_basin_wui        az_pnf_presc_basin,30,,30,30,10,
SW_NM_007az_pnf_wilderness             az_pnf_wilderness,,,60,60,15,
SW_NM_007az_pnf_ash_crk_nonwui         az_pnf_ash_crk_nonwu,120,,45,45,15,
SW_NM_007az_hoa_wui                    az_hoa_wui,15,,15,15,10,
SW_NM_007az_pnf_agua_fria_nonwui       az_pnf_agua_fria_non,30,,30,30,5,
SW_NM_007az_pfp                        az_pfp,15,,15,15,10,
SW_NM_007az_nao_gs                     az_nao_gs,30,,30,15,5,
SW_NM_007az_knf_wilderness_d1_kw1      az_knf_wilderness_d1,,,90,90,30,
SW_NM_007az_knf_wfurb_d4_5             az_knf_wfurb_d4_5,30,,15,15,10,
SW_NM_007az_knf_wfurb_d4_4             az_knf_wfurb_d4_4,30,,15,15,10,
SW_NM_007az_knf_wfurb_d1_8             az_knf_wfurb_d1_8,30,,20,20,10,
SW_NM_007az_knf_wfurb_d1_7             az_knf_wfurb_d1_7,30,,30,25,15,
SW_NM_007az_knf_wfurb_d1_6             az_knf_wfurb_d1_6,30,,20,20,10,
SW_NM_007az_cof_02_south               az_cof_02_south,30,,30,30,10,
SW_NM_007az_cof_03                     az_cof_03,30,,30,30,15,
SW_NM_007az_cof_02_north               az_cof_02_north,30,,30,30,10,
SW_NM_007az_cof_01u_south              az_cof_01u_south,15,,15,15,10,
SW_NM_007az_cof_01u_north              az_cof_01u_north,15,,15,15,10,
SW_NM_007az_cof_01u_central            az_cof_01u_central,15,,15,15,10,
SW_NM_007az_cof_01_north               az_cof_01_north,15,,15,15,15,
SW_NM_007az_hoa_gs                     az_hoa_gs,30,,20,20,10,
SW_NM_007az_cof_04                     az_cof_04,15,,15,15,10,
SW_NM_007az_cof_03u                    az_cof_03u,10,,15,15,10,
SW_NM_007az_cof_01_central             az_cof_01_central,15,,15,15,15,
SW_NM_007WUI                           WUI,15,,10,10,5,
SW_NM_007Secondary WUI                 Secondary WUI,30,,15,15,10,
SW_NM_007Peninsulas                    Peninsulas,15,,15,15,15,
SW_NM_007Backcountry Uplands           Backcountry Uplands,30,,20,20,10,10
SW_NM_007az_cof_01_south               az_cof_01_south,15,,15,15,15,
SW_NM_007az_tca_sup_canyon             az_tca_sup_canyon,120,,120,120,15,
SW_NM_007Inner Canyon                  Inner Canyon,0,,180,180,15,
SW_NM_007az_nao_pj                     az_nao_pj,35,,35,20,10,
SW_NM_007Unassigned                    Unassigned,15,,15,15,10,
SW_NM_007az_wup                        az_wup,15,,15,15,10,
SW_NM_007az_tca_sup_wui                az_tca_sup_wui,120,,120,90,15,
SW_NM_007az_tca_sup_gr                 az_tca_sup_gr,20,,30,15,10,
SW_NM_007az_tca_hua_wui                az_tca_hua_wui,15,,15,10,10,
SW_NM_007az_tca_hua_gs                 az_tca_hua_gs,20,,30,20,10,
SW_NM_007az_tca_hua_for                az_tca_hua_for,30,,30,45,10,
SW_TX_002Unassigned Lands East         So. Grasslands East,,,,,,
SW_TX_002NM BLM - Roswell/Taos FO      Sabinoso,,,120,120,,
SW_TX_002TX NM USFS - Kiowa/Rita BlancaKiowa/Rita BlancaNG1,,,,10,5,
SW_TX_002TX NM USFS - Kiowa/Rita BlancaKiowa/Rita BlancaNM1,,,,10,5,
SW_TX_002Unassigned Lands NW           Northern Forests,,,,,,
SW_TX_002Unassigned Lands WNW          Central Graswslands,,,,,,
SW_TX_002Unassigned Lands West         NM South Grasslands,,,,,,
SW_TX_002Unassigned Lands Central      So. Grasslands Cent.,,,,,,
SW_TX_002Unassigned Lands mid_West     Southeast Corner,,,,,,
SW_TX_002TX NM USFS - Kiowa/Rita BlancaKiowa/Rita BlancaNM2,,,,10,5,
SW_TX_002TX NM USFS - Kiowa/Rita BlancaKiowa/Rita BlancaNG2,,,,10,5,
SW_TX_002TX NM FWS - Muleshoe/Grulla   Muleshoe/Grulla NWR,,,,0,0,
SW_TX_002OK FWS - Optima NWR           Optima NWR,,,,0,0,
SW_TX_002OK NPS USFS - BKNG - WABA     Black Kettle NG,,,,10,5,
SW_TX_002TX FWS- Buffalo Lake NWR      Buffalo Lake NWR,,,,0,0,
SW_TX_002NM NPS - CAVO                 Capulin Volcano NM,,,,10,5,
SW_TX_002NPS TX - LAMR ALFL            Lake Meredith NRA,,,,10,5,
SW_TX_002TX BLM - Cross Bar            Cross Bar,,,,10,5,
SW_TX_002TX NPS - LAMR ALFL - Threat   Lake Meredith Threat,,,,10,5,
SW_TX_004National Park Service         BIBE_AMR,,,15,15,15,
SW_TX_004Private Lands East            Private Lands East,,,,,,
SW_TX_004National Park Service         Non_BIBE_NPS_Units,,15,30,30,15,
SW_TX_004Private Lands                 National_Park_Threat,,,120,120,,
SW_TX_004National Park Service         BIBE_WFU,,,60,60,30,
SW_TX_004Private Lands West            Private Lands West,,,,,,
SW_TX_004Cooperators                   Texas_State_Parks_&_,,,,,,
SW_TX_004Cooperators                   The_Nature_Conservan,,,,,,
CA_CA_013Unassigned                    B_I__Threat_Fire,,,120,120,,
CA_CA_013Unassigned                    Unassigned,,,120,120,,
CA_CA_013Pacific_Islands               P_I_A_Samoa_Guam,,,120,120,,
CA_CA_013Hawaii_State                  M_Mi_Oahu_Kauai,,,120,120,,
CA_CA_013Hawaii_State                  Big_Island,,,120,120,,
CA_CA_013Unassigned                    Water,,,,,,
CA_CA_013Unassigned                    P_I_A_S_Guam_Threat,,,120,120,,
CA_CA_013Unassigned                    M_M__O_Kauai_Threat,,,120,120,,
NR_MT_010Ninemile - WUI                Ninemile - WUI,,,10,10,10,
NR_MT_010Missoula - Limited Access     Missoula - Limited A,,,90,90,30,45
NR_MT_010Long Mtns                     Long Mtns,,,,,,
NR_MT_010NBR_refuge                    NBR,30,,10,10,10,
NR_MT_010Superior - Limited Access     Superior - Limited A,,,90,90,30,45
NR_MT_010Superior - Developed          Superior - Developed,,,30,30,15,45
NR_MT_010Seeley Lake - WUI             Seeley Lake - WUI,,,10,10,10,
NR_MT_010Seeley Lake - Limited Access  Seeley Lake - Limite,,,90,90,30,45
NR_MT_010Seeley Lake - Developed       Seeley Lake - Develo,,,30,30,15,45
NR_MT_010Plains Unit - WUI             Plains Unit - WUI,30,,10,10,10,
NR_MT_010Plains - WUI                  Plains - WUI,,,10,10,10,
NR_MT_010Plains - Limited Access       Plains - Limited Acc,,,90,90,30,45
NR_MT_010Plains - Developed            Plains - Developed,,,30,30,15,45
NR_MT_010Ninemile - Limited Access     Ninemile - Limited A,,,90,90,30,45
NR_MT_010Ninemile - Developed          Ninemile - Developed,,,30,30,15,45
NR_MT_010Missoula Unit - WUI           Missoula Unit - WUI,30,,10,10,10,
NR_MT_010Garnet                        Garnet,60,,10,10,10,45
NR_MT_010Clw Unit - WUI                Clw Unit - WUI,30,,10,10,10,
NR_MT_010Clark Fork                    Clark Fork,,,,,,
NR_MT_010Missoula Unit - WUI           Lee Metclaf,,,5,5,5,
NR_MT_010Missoula - WUI                Missoula - WUI,,,10,10,10,
NR_MT_010Missoula - Developed          Missoula - Developed,,,30,30,15,45
NR_MT_010Unassigned                    Unassigned,,,,,,
NR_MT_010Superior - WUI                Superior - WUI,,,10,10,10,
NW_WA_005Basin                         Saddle Mountains,15,,15,15,0,0
NW_WA_005Basin                         Benton,15,,15,15,0,0
NW_WA_005Basin                         Douglas,15,,15,15,0,0
NW_WA_005Basin                         Lincoln,15,,15,15,0,0
NW_WA_005Basin                         Other,15,,15,15,0,0
NW_WA_005Basin                         McNary,15,,15,15,0,0
NW_WA_005Basin                         Hanford,15,,15,15,0,0
NW_WA_005Basin                         Escure,15,,15,15,0,0
NW_WA_005Basin                         Juniper Wilderness,1080,,15,15,0,0
NW_WA_005Basin                         Goldendale,15,,15,15,0,0
NR_MT_009KNF_4_DEV                     KNF_4_DEV_FWA_001,30,,15,15,10,10
NR_MT_009KNF_4_RAA                     KNF_4_RAA_FWA_001,30,,30,30,30,30
NR_MT_009KNF_4_LAA                     KNF_4_LAA_FWA_001,30,,60,60,30,30
NR_MT_009KNF_7_DEV                     KNF_7_DEV_FWA_001,30,,15,15,10,10
NR_MT_009GNP_EAST                      GNP_EAST_FWA_001,30,,60,60,30,30
NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,30,0,15,15,10,10
NR_MT_009SWN_RAA                       SWN_RAA_FWA_001,30,,90,90,90,30
NR_MT_009SWN_DEV                       SWN_DEV_FWA_001,30,,20,20,10,10
NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,30,,45,45,30,30
NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,30,,45,45,30,30
NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,30,,90,90,30,30
NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,30,,90,90,30,30
NR_MT_009KNF_7_RAA                     KNF_7_RAA_FWA_001,30,,30,30,30,30
NR_MT_009KNF_7_LAA                     KNF_7_LAA_FWA_001,30,,60,60,30,30
NR_MT_009GNP_McDonald_DEV              GNP_McDonald_DEV_FWA,30,,30,30,30,30
NR_MT_009KAL_RAA                       KAL_RAA_FWA_001,30,,45,45,10,10
NR_MT_009KAL_LAA                       KAL_LAA_FWA_001,30,,60,60,30,10
NR_MT_009LIB_DEV                       LIB_DEV_FWA_001,30,,10,10,10,10
NR_MT_009Unassigned                    Unassigned_FWA_001,,,,,,
NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,30,,90,90,30,30
NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,30,,45,45,30,30
NR_MT_009LIB_RAA                       LIB_RAA_FWA_001,30,,30,30,30,30
NR_MT_009LIB_LAA                       LIB_LAA_FWA_001,30,,60,60,30,10
NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,30,,15,15,10,10
NR_MT_009KAL_DEV                       KAL_DEV_FWA_001,30,,10,10,10,10
NR_MT_009FNF_8_RAA                     FNF_8_RAA_FWA_001,30,,45,45,30,30
NR_MT_009FNF_8_DEV                     FNF_8_DEV_FWA_001,30,,15,15,10,10
NR_MT_009STW_DEV                       STW_DEV_FWA_001,30,,20,20,10,10
NR_MT_009KNF_5_DEV                     KNF_5_DEV_FWA_001,30,,15,15,10,10
NR_MT_009KNF_5_RAA                     KNF_5_RAA_FWA_001,30,,30,30,30,30
NR_MT_009KNF_5_LAA                     KNF_5_LAA_FWA_001,30,,60,60,30,30
NR_MT_009STW_RAA                       STW_RAA_FWA_001,30,,30,30,30,10
NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,30,,15,15,10,10
NR_MT_009GNP_LAA                       GNP_LAA_FWA_001,30,,90,90,30,30
NR_MT_009KNF_3_DEV                     KNF_3_DEV_FWA_001,30,,15,15,10,10
NR_MT_009KNF_1_DEV                     KNF_1_DEV_FWA_001,30,,15,15,10,10
NR_MT_009KNF_1_RAA                     KNF_1_RAA_FWA_001,30,,30,30,30,30
NR_MT_009FNF_7_RAA                     FNF_7_RAA_FWA_001,30,,45,45,30,30
NR_MT_009KNF_3_RAA                     KNF_3_RAA_FWA_001,30,,30,30,30,30
NR_MT_009KNF_1_LAA                     KNF_1_LAA_FWA_001,30,,60,60,30,30
NR_MT_009KNF_3_LAA                     KNF_3_LAA_FWA_001,30,,60,60,30,30
NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,30,,90,90,30,30
GB_ID_001Fairfield FMU                 Fair_5,60,0,60,60,20,45
GB_ID_001Fairfield FMU                 Fair_3,60,0,60,60,20,45
GB_ID_001Fairfield FMU                 Fair_2,60,0,60,60,20,45
GB_ID_001Albion FS FMU                 Alb_1,10,0,15,15,10,10
GB_ID_001Sublett FMU                   Sub_1,30,0,30,30,10,10
GB_ID_001Albion FS FMU                 Alb_2,20,0,30,30,15,10
GB_ID_001Cassia FMU                    Cass_2,20,0,30,30,10,10
GB_ID_001Cassia FMU                    Cass_1,30,0,15,15,10,10
GB_ID_001South Hills FMU               S Hills 03,30,0,30,30,10,10
GB_ID_001Jarbidge Foothills FMU        Foot 02,30,0,30,30,10,10
GB_ID_001Fairfield FMU                 Fair_7,60,0,30,30,20,45
GB_ID_001Raft River FMU                Raft River 02,30,0,30,30,10,10
GB_ID_001Albion FMU                    Albion 03,30,0,30,30,10,10
GB_ID_001Black Pine FMU                BPine_2,20,0,30,30,15,10
GB_ID_001Fairfield FMU                 Fair_6,60,0,60,60,20,45
GB_ID_001Fairfield FMU                 Fair_4,60,0,60,60,20,45
GB_ID_001Sawtooth Wilderness FMU       SWild_3,0,0,45,45,30,30
GB_ID_001Bald Mountain FMU             Bald,60,0,10,10,10,10
GB_ID_001Sublett FMU                   Sub_2,30,0,30,30,10,10
GB_ID_001Cassia FMU                    Cass_4,20,0,30,30,10,10
GB_ID_001Cassia FMU                    Cass_3,20,0,30,30,10,10
GB_ID_001Raft River FS FMU             Raft_2,40,0,30,30,10,10
GB_ID_001Raft River FS FMU             Raft_1,40,0,30,30,10,10
GB_ID_001South Isolated Tracts FMU     S Iso 02,30,0,30,30,10,10
GB_ID_001Albion FMU                    Albion 02,30,0,30,30,10,10
GB_ID_001Wood River FMU                Wood 02,30,0,30,30,10,10
GB_ID_001Shoshone FMU                  Sho 03,30,0,30,30,10,10
GB_ID_001Wild Horse West FMU           Wild 03,30,0,30,30,10,10
GB_ID_001South Isolated Tracts FMU     S Iso 01,30,0,30,30,10,10
GB_ID_001Inside Desert FMU             Inside 01,30,0,30,30,10,10
GB_ID_001Craters FMU                   Craters 03,30,0,30,30,10,10
GB_ID_001North Isolated Tracts FMU     N Iso 01,30,0,30,30,10,10
GB_ID_001North Isolated Tracts FMU     N Iso 02,30,0,30,30,10,10
GB_ID_001Jarbidge Foothills FMU        Foot 01,30,0,30,30,10,10
GB_ID_001South Hills FMU               S Hills 04,30,0,30,30,10,10
GB_ID_001South Hills FMU               S Hills 01,30,0,30,30,10,10
GB_ID_001South Hills FMU               S Hills 02,30,0,30,30,10,10
GB_ID_001Inside Desert FMU             Inside 02,30,0,30,30,10,10
GB_ID_001Juniper Butte FMU             Juniper 01,30,0,30,30,10,10
GB_ID_001Shoshone FMU                  Sho 02,30,0,30,30,10,10
GB_ID_001White Cloud - Boulder FMU     WCBldr_2,0,0,45,45,45,30
GB_ID_001Sawtooth Wilderness FMU       SWild_2,0,0,45,45,30,30
GB_ID_001Albion FMU                    Albion 01,30,0,30,30,10,10
GB_ID_001Craters FMU                   Craters 01,30,0,30,30,10,10
GB_ID_001Craters FMU                   Craters 02,30,0,30,30,10,10
GB_ID_001Craters FMU                   Craters 04,30,0,30,30,10,10
GB_ID_001Raft River FMU                Raft River 01,30,0,30,30,10,10
GB_ID_001Wild Horse West FMU           Wild 01,30,0,30,30,10,10
GB_ID_001Wild Horse West FMU           Wild 02,30,0,30,30,10,10
GB_ID_001Wood River FMU                Wood 01,30,0,30,30,10,10
GB_ID_001Little Wood River FMU         LWRiv_2,60,0,45,45,30,30
GB_ID_001Grandjean FMU                 Grnjn,60,0,45,45,30,30
GB_ID_001White Cloud - Boulder FMU     WCBldr_1,0,0,45,45,45,30
GB_ID_001East Fork Salmon River FMU    EFSRiv,60,0,45,45,30,30
GB_ID_001Little Wood River FMU         LWRiv_1,60,0,45,45,30,30
GB_ID_001Big Wood River FMU            BigWR,60,0,60,60,20,45
GB_ID_001Shoshone FMU                  Sho 01,30,0,30,30,10,10
GB_ID_001Shoshone FMU                  Sho 04,30,0,30,30,10,10
GB_ID_001Sawtooth Wilderness FMU       SWild_1,0,0,45,45,30,30
GB_ID_001Fairfield FMU                 Fair_1,60,0,60,60,20,45
GB_ID_001Saylor FMU                    Saylor 01,30,0,30,30,10,10
GB_ID_001Oregon Trail FMU              Oregon 01,30,0,30,30,10,10
GB_ID_001Saylor FMU                    Saylor 02,30,0,30,30,10,10
GB_ID_001Upper Salmon River Valley FMU USRiv,60,0,60,60,20,45
GB_ID_001Jarbidge Canyonlands FMU      Canyon 01,40,0,40,40,15,15
GB_ID_001Black Pine FMU                BPine_1,20,0,30,30,15,10
GB_ID_001Camas FMU                     Camas,30,0,30,30,10,10
GB_ID_001Fairfield FMU                 Fair_8,60,0,60,60,20,45
GB_NV_002Owyhee Desert                 Owyhee_Desert_Public,15,0,10,10,5,0
GB_NV_002Owyhee Desert                 Owyhee_Desert_Privat,15,0,10,10,10,0
GB_NV_002Ruby                          Ruby_Humboldt-Toiy,20,0,10,10,5,0
GB_NV_002Wilderness                    Wilderness_FWA_4,30,0,15,15,15,0
GB_NV_002Ruby                          Ruby_Public_Mixed_O,20,0,10,10,10,0
GB_NV_002Ruby                          Ruby_RLR_Lands,0,0,5,5,2,0
GB_NV_002Ruby                          Ruby_Private_Mixed_O,15,0,10,10,10,0
GB_NV_002Tuscarora                     Tuscarora_Public_Mix,15,0,10,10,5,0
GB_NV_002Tuscarora                     Tuscarora_Priv_Mix,15,0,10,10,10,0
GB_NV_002Owyhee Desert                 Owyhee_Desert_Duck_V,15,0,10,10,0,0
GB_NV_002Goshute                       Goshute_Public_Mix,15,0,15,15,5,0
GB_NV_002Goshute                       Goshute_Private_Mix,30,0,15,15,10,0
GB_NV_002Wilderness                    Wilderness_FWA_1,30,0,15,15,10,0
GB_NV_002Cortez                        Cortez_Private_Mix,20,0,10,10,10,0
GB_NV_002Delano                        Delano_Private_Mix,20,0,10,10,10,0
GB_NV_002Delano                        Delano_Public_Mixed,5,0,5,5,10,0
GB_NV_002Wilderness                    Wilderness_FWA_3,30,0,15,15,10,0
GB_NV_002Cortez                        Cortez_Public_Mixed,20,0,10,10,10,0
GB_NV_002Wilderness                    Wilderness_FWA_2,30,0,15,15,10,0
GB_NV_002Charleston                    Char_Wells_Priv_mix,30,0,15,15,10,0
GB_NV_002Charleston                    Char_Elko_Priv_Mixed,20,0,10,10,10,0
GB_NV_002Charleston                    Char_Humboldt_Toiy,75,0,40,40,10,0
GB_NV_002Charleston                    Char_Public_Mixed,30,0,15,15,10,0
GB_NV_005Spring/Antelope               Spring/Antelope_West,60,0,60,60,30,15
GB_NV_005Maverick/Butte_Valley         Mav/Butte_Valley,60,0,60,60,30,15
GB_NV_005Maverick/Butte_Valley         Mav/Butte_Vall_West,60,0,60,60,30,15
GB_NV_005Mojave                        Mojave_North,90,0,60,60,30,45
GB_NV_005Maverick/Butte_Valley         Maverick/Butte_Vall,60,0,60,60,30,15
GB_NV_005White_Pine                    White_Pine_West,60,0,60,60,30,15
GB_NV_005White_Pine                    White_Pine_East,60,0,60,60,30,15
GB_NV_005Maverick/Butte_Valley         Mav/Butte_Vall_Cent,60,0,60,60,30,15
GB_NV_005Dry_Lake                      Dry_Lake_Southwest,60,0,60,60,30,15
GB_NV_005Dry_Lake                      Dry_Lake_Southeas(2),60,0,60,60,30,15
GB_NV_005Dry_Lake                      Dry_Lake_Northeas(2),60,0,60,60,30,15
GB_NV_005Dry_Lake                      Dry_Lake_Northwest,60,0,60,60,30,15
GB_NV_005White_River                   White_River_North,60,0,60,60,30,15
GB_NV_005White_River                   White_River_South,60,0,60,60,30,15
GB_NV_005Spring/Antelope               Spring/Antelope_East,60,0,60,60,30,15
GB_NV_005Snake/Wilson                  Snake/Wilson_South,60,0,60,60,30,15
GB_NV_005Snake/Wilson                  Snake/Wilson_North,60,0,60,60,30,15
GB_NV_005Mojave                        Mojave_West,90,0,60,60,30,45
GB_NV_005Mojave                        Mojave_South,90,0,60,60,30,45
NR_ND_001Sheyenne                      East Dakota,,,20,10,,
NR_ND_001Sheyenne                      FWA Unassigned,,,,,,
NR_ND_001Missouri                      FWA Unassigned,,,,,,
NR_ND_001Missouri                      Badlands,15,,20,10,,
NR_ND_001Souris                        West Dakota,15,,20,10,,
NR_ND_001Missouri                      Fort Berthold,15,,20,10,,
NR_ND_001Sheyenne                      Spirit Lake,15,,20,10,,
NR_ND_001Souris                        Turtle Mountains,15,,20,10,,
