name,fpu,walk_in_percent,pump_and_roll_percent,head_attack,tail_attack,parallel_attack,attack_distance,water_drops_allowed,exclude_from_irs,discovery_size,escape_limit_time,escape_limit_size,air_to_ground_coefficient,initial_delay,DISPATCH_LOGIC_ID,dispatch_logic_name
SW_NM_001River Corridor FMU            River Corridor WT S,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001River Corridor FMU            River Corridor CT N,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Wildhorse FMU                 Wildhorse FWA CT E,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001River Corridor FMU            River Corridor ET E,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Wildhorse FMU                 Wildhorse FWA CT W,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Apache FMU                    Apache FWA WC,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Jicarilla WUI FMU             Jicarilla WUI FWA S,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Apache FMU                    Apache FWA NE,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Carson WUI FMU                Carson WUI FWA N,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Crouch Mesa / La Plata WUI FMU  Crouch Mesa FWA E,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Rattlesnake FMU               Rattlesnake FWA EAST,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Jicarilla WUI FMU             Jicarilla WUI FWA W,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001River Corridor FMU            River Corridor CT S,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001River Corridor FMU            River Corridor ET W,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Carson WUI FMU                Carson WUI FWA S,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Apache FMU                    Apache FWA W,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Jicarilla WUI FMU             Jicarilla WUI FWA C,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Apache FMU                    Apache FWA S,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497912,SW_NM_001Farm-Jia Dispatch
SW_NM_001Rattlesnake FMU               Rattlesnake FWA CENT,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497913,SW_NM_001Rattlesnake
SW_NM_001Rattlesnake FMU               Rattlesnake FWA WEST,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497913,SW_NM_001Rattlesnake
SW_NM_001Wildhorse FMU                 Wildhorse FWA N,SW_NM_001,20,10,100,0,0,0,y,n,0.001,2880,A300,1.4,0,64497913,SW_NM_001Rattlesnake
SW_NM_001Las Vegas                     Las Vegas,SW_NM_001,30,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001El Rito                       El Rito,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Fort Union                    Vermejo,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001San Antonio Mountain          Cerro De Los Taoses,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Chama                         Chama,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Camino Real                   Camino Real,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001San Antonio Mountain          San Antonio Mtn,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001San Antonio Mountain          Tres Piedras,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Fort Union                    Fort Union,SW_NM_001,10,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Questa                        Questa North,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Camino Real                   Alcalde,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001North Jemez                   North Jemez,SW_NM_001,30,5,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Questa                        Questa,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Camino Real                   Penasco,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001El Rito                       Canjilon,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Fort Union                    Philmont,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Questa                        Valle Vidal,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001South Jemez                   South Jemez,SW_NM_001,30,5,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Taos Pueblo                   Taos Pueblo,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Caja                          Caja,SW_NM_001,30,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Fort Union                    Raton,SW_NM_001,10,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001San Antonio Mountain          Wind Mtn,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_001Maxwell                       Maxwell,SW_NM_001,25,10,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64497914,SW_NM_001East Carson_WUI
SW_NM_002Southern NM Mountains         Guadalupe Mountains,SW_NM_002,10,10,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498759,SW_NM_002Non WUI
SW_NM_002Southern NM Mountains         Mescalero Apache,SW_NM_002,10,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498759,SW_NM_002Non WUI
SW_NM_002Southern NM Mountains         Smokey Bear,SW_NM_002,10,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498760,SW_NM_002Smokey Bear WUI
SW_NM_002Caprock Uplands               Caprock Uplands,SW_NM_002,10,50,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498761,SW_NM_002WUI
SW_NM_002Southern NM Mountains         Sacramento Mountians,SW_NM_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498761,SW_NM_002WUI
SW_NM_002Foothills and High Plains     Foothills and High P,SW_NM_002,10,70,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498761,SW_NM_002WUI
SW_NM_002Southern NM Mountains         North Mountains,SW_NM_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64498761,SW_NM_002WUI
SW_NM_003Hillsboro                     Hillsboro,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Organ Mountains WSA_ACEC      Organ Mountains WSA,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Robledo Mountains WSA_ACEC    Robledo Mountains WS,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Caballo Mountain Communication  Caballo Mountain Com,SW_NM_003,10,90,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Timberon                      Timberon,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch1,SW_NM_003,50,50,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Jornada del Muerto WSA        Jornada del Muerto W,SW_NM_003,100,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Rio Grande Valley Uplands     Rio Grande Valley Up,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Bootheel_Gila                 Bootheel_Gila,SW_NM_003,10,90,100,0,0,0,y,n,0.1,1280,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Rio Grande River Corridor     Rio Grande River Cor,SW_NM_003,10,90,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Tularosa Basin_Otero Mesa     Tularosa Basin_Otero,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1200,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Unassigned                    Unassigned,SW_NM_003,20,80,100,0,0,0,y,y,0.1,1200,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Aguirre Spring Recreation Site  Aguirre Spring Recre,SW_NM_003,40,60,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Brokeoff Mountains WSA        Brokeoff Mountains W,SW_NM_003,40,60,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Chupadera Mesa                Chupadera Mesa,SW_NM_003,40,60,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Cox Visitor Center            Cox Visitor Center,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Dripping Springs Recreation S  Dripping Springs Rec,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch2,SW_NM_003,60,40,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003La Cueva Recreation Site      La Cueva Recreation,SW_NM_003,10,90,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Lava Flow WSA                 Lava Flow WSA,SW_NM_003,100,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Jornado                       Jornado,SW_NM_003,40,60,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Winston_Ladder Ranch          Winston_Ladder Rnch3,SW_NM_003,70,30,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003McGregor Range                McGregor Range,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Big Hatchet Mountains WSA_ACEC  Big Hatchet Mountain,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Chaparral Community           Chaparral Community,SW_NM_003,100,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003West Potrillos WSA_ACEC       West Potrillos WSA_A,SW_NM_003,50,50,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Talavera Subdivision          Talavera Subdivision,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Florida Mountains WSA_ACEC    Florida Mountains WS,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Lordsburg_Deming_Silver City  Lordsburg_Deming_Sil,SW_NM_003,0,100,100,0,0,0,y,n,0.1,1280,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Cookes Range WSA_ACEC         Cookes Range WSA_AC,SW_NM_003,50,50,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Las Uvas WSA_ACEC             Las Uvas WSA_ACEC,SW_NM_003,60,40,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Pecos Plains                  Pecos Plains,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003All Lands not specified by se  All Lands not specif,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Lake Valley                   Lake Valley,SW_NM_003,20,80,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Sacramento Escarpment WSA_ACEC  Sacramento Escarpmen,SW_NM_003,90,10,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Alamo_Hueco Mountains         Alamo_Hueco Mountain,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Cedar Mountains WSA           Cedar Mountains WSA,SW_NM_003,80,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_003Franklin Mountains            Franklin Mountains,SW_NM_003,70,30,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499063,SW_NM_003LCDO fils
SW_NM_004FMP__State                    State,SW_NM_004,75,0,100,0,0,0,y,y,0.1,1080,A100,1.6,0,,SW_NM_004
SW_NM_004FMP_Private_GT500ac           Private_GT500ac,SW_NM_004,75,0,100,0,0,0,y,y,0.3,1080,A100,1.6,0,,SW_NM_004
SW_NM_004FMP_Private_LT500ac           Private_LT500ac,SW_NM_004,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SW_NM_004
SW_NM_004FMP_Wilderness_Moderate       Wilderness_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499576,SW_NM_004Wilderness
SW_NM_004FMP_Wilderness_Low            Wilderness_Low 4,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499576,SW_NM_004Wilderness
SW_NM_004FMP_Wilderness_Low            Wilderness_Low 3,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499576,SW_NM_004Wilderness
SW_NM_004FMP_BLM                       BLM,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499577,SW_NM_004BLM Brush/Grass
SW_NM_004FMP_Black_Range_Low           Black_Range_Low 1,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499578,SW_NM_004Timber
SW_NM_004FMP_Black_Range_Low           Black_Range_Low 2,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499578,SW_NM_004Timber
SW_NM_004FMP_Silver_City_Moderate      Silver_City_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499579,SW_NM_004WUI
SW_NM_004FMP_Reserve_Moderate          Reserve_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499579,SW_NM_004WUI
SW_NM_004FMP_Glenwood_Moderate         Glenwood_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499579,SW_NM_004WUI
SW_NM_004FMP_Black_Range_Moderate      Black_Range_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499579,SW_NM_004WUI
SW_NM_004FMP_Quemado_Moderate          Quemado_Moderate,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499579,SW_NM_004WUI
SW_NM_004FMP_Silver_City_Low           Silver_City_Low,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499580,SW_NM_004PJ/Grass
SW_NM_004FMP_Glenwood_Low              Glenwood_Low,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499580,SW_NM_004PJ/Grass
SW_NM_004FMP_Reserve_Low               Reserve_Low,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499580,SW_NM_004PJ/Grass
SW_NM_004FMP_Quemado_Low               Quemado_Low,SW_NM_004,75,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64499580,SW_NM_004PJ/Grass
SW_NM_005Central NM West               Mt Taylor,SW_NM_005,50,40,100,0,0,0,y,n,0.1,1080,A300,1.4,0,64500139,SW_NM_005Pondo
SW_NM_005Central NM South              San Mateo,SW_NM_005,50,40,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64500139,SW_NM_005Pondo
SW_NM_005Central NM North              Sandia-Mountainaire,SW_NM_005,50,40,100,0,0,0,y,n,0.01,1080,A300,1.6,0,64500140,SW_NM_005PondoWUI
SW_NM_005Central NM North              ABQ,SW_NM_005,5,40,100,0,0,0,y,n,0.01,1080,A300,1.4,0,64500141,SW_NM_005ABQ
SW_NM_005Central NM South              BLM East,SW_NM_005,5,40,100,0,0,0,y,n,0.01,1080,A300,1.6,0,64500142,SW_NM_005BLM EAST
SW_NM_005Central NM South              Socorro North,SW_NM_005,20,40,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64500143,SW_NM_005Socorro
SW_NM_005Central NM South              Socorro South,SW_NM_005,10,40,100,0,0,0,y,n,0.01,1080,A300,1,0,64500143,SW_NM_005Socorro
SW_NM_005Central NM North              BLM North,SW_NM_005,5,40,100,0,0,0,y,n,0.01,1080,A300,1.6,0,64500144,SW_NM_005BLM NPS
SW_NM_005Central NM West               BIA West,SW_NM_005,10,40,100,0,0,0,y,n,0.01,1080,A300,1.4,0,64500144,SW_NM_005BLM NPS
SW_NM_005Central NM West               El Malpais,SW_NM_005,35,30,100,0,0,0,y,n,0.01,1080,A300,1.6,0,64500144,SW_NM_005BLM NPS
SW_NM_005Central NM North              BIA North,SW_NM_005,20,40,100,0,0,0,y,n,0.01,1080,A300,1.4,0,64500145,SW_NM_005Bia North
SW_NM_007Unassigned                    Unassigned,SW_NM_007,50,0,100,0,0,0,y,y,0.001,1080,A300,1.4,0,,SW_NM_007
SW_NM_007az_nao_gs                     az_nao_gs,SW_NM_007,25,20,100,0,0,0,y,n,0.001,1440,A300,1.4,0,64501688,SW_NM_007NAA-Grass
SW_NM_007az_tca_hua_gs                 az_tca_hua_gs,SW_NM_007,20,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64501689,SW_NM_007TCA-GRASS
SW_NM_007az_tca_sup_gr                 az_tca_sup_gr,SW_NM_007,20,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64501689,SW_NM_007TCA-GRASS
SW_NM_007az_knf_wfurb_d1_7             az_knf_wfurb_d1_7,SW_NM_007,15,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501690,SW_NM_007KNF WUI-D1
SW_NM_007az_tca_sup_canyon             az_tca_sup_canyon,SW_NM_007,70,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501691,SW_NM_007TCA-Canyon
SW_NM_007az_tca_hua_canyon             az_tca_hua_canyon,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501691,SW_NM_007TCA-Canyon
SW_NM_007az_cof_04                     az_cof_04,SW_NM_007,100,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501692,SW_NM_007cof wilderness
SW_NM_007az_wup                        az_wup,SW_NM_007,30,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_01_south               az_cof_01_south,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_01_central             az_cof_01_central,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_01_north               az_cof_01_north,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_02_north               az_cof_02_north,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_03                     az_cof_03,SW_NM_007,30,0,100,0,0,0,y,n,0.001,720,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_cof_02_south               az_cof_02_south,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501693,SW_NM_007cof nonwui
SW_NM_007az_tca_hua_wui                az_tca_hua_wui,SW_NM_007,50,0,100,0,0,0,y,n,0.001,480,A300,1.3,0,64501694,SW_NM_007TCA-WUI
SW_NM_007az_tca_sup_wui                az_tca_sup_wui,SW_NM_007,80,0,100,0,0,0,y,n,0.001,480,A300,1.6,0,64501694,SW_NM_007TCA-WUI
SW_NM_007az_cof_03u                    az_cof_03u,SW_NM_007,20,0,100,0,0,0,y,n,0.001,300,A300,1.4,0,64501695,SW_NM_007cof wui
SW_NM_007az_cof_01u_central            az_cof_01u_central,SW_NM_007,25,0,100,0,0,0,y,n,0.001,480,A300,1.4,0,64501695,SW_NM_007cof wui
SW_NM_007az_cof_01u_north              az_cof_01u_north,SW_NM_007,50,0,100,0,0,0,y,n,0.001,480,A300,1.4,0,64501695,SW_NM_007cof wui
SW_NM_007az_cof_01u_south              az_cof_01u_south,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501695,SW_NM_007cof wui
SW_NM_007az_nao_pj                     az_nao_pj,SW_NM_007,20,10,100,0,0,0,y,n,0.001,600,A300,1.4,0,64501696,SW_NM_007NAA-TimberPJ
SW_NM_007az_nao_tim                    az_nao_tim,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1440,A300,1.4,0,64501696,SW_NM_007NAA-TimberPJ
SW_NM_007az_tca_hua_for                az_tca_hua_for,SW_NM_007,40,0,100,0,0,0,y,n,0.001,720,A300,1.4,0,64501697,SW_NM_007TCA-FOR
SW_NM_007az_hoa_gs                     az_hoa_gs,SW_NM_007,30,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501698,SW_NM_007HOA-All FWA's
SW_NM_007az_hoa_wui                    az_hoa_wui,SW_NM_007,10,0,100,0,0,0,y,n,0.001,720,A300,1.2,0,64501698,SW_NM_007HOA-All FWA's
SW_NM_007az_hoa_pj                     az_hoa_pj,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64501698,SW_NM_007HOA-All FWA's
SW_NM_007az_knf_wfurb_d4_4             az_knf_wfurb_d4_4,SW_NM_007,10,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501699,SW_NM_007KNF Non WUI-D4
SW_NM_007az_knf_wfurb_d4_5             az_knf_wfurb_d4_5,SW_NM_007,10,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501699,SW_NM_007KNF Non WUI-D4
SW_NM_007az_knf_wfurb_d1_6             az_knf_wfurb_d1_6,SW_NM_007,15,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501700,SW_NM_007KNF Non WUI-D1
SW_NM_007az_knf_wfurb_d1_8             az_knf_wfurb_d1_8,SW_NM_007,15,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501700,SW_NM_007KNF Non WUI-D1
SW_NM_007az_knf_wilderness_d1_kw1      az_knf_wilderness_d1,SW_NM_007,100,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501701,SW_NM_007KNF Wilderness
SW_NM_007Inner Canyon                  Inner Canyon,SW_NM_007,100,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501702,SW_NM_007GCP-Backcountry
SW_NM_007Backcountry Uplands           Backcountry Uplands,SW_NM_007,75,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501702,SW_NM_007GCP-Backcountry
SW_NM_007az_pnf_presc_basin_wui        az_pnf_presc_basin,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501703,SW_NM_007PNF WUI
SW_NM_007az_pnf_crown_king_wui         az_pnf_crown_king_wu,SW_NM_007,75,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501703,SW_NM_007PNF WUI
SW_NM_007az_pnf_mingus_wui             az_pnf_mingus_wui,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501703,SW_NM_007PNF WUI
SW_NM_007az_pfp                        az_pfp,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501704,SW_NM_007PNF Non-WUI
SW_NM_007az_pnf_agua_fria_nonwui       az_pnf_agua_fria_non,SW_NM_007,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501704,SW_NM_007PNF Non-WUI
SW_NM_007az_pnf_ash_crk_nonwui         az_pnf_ash_crk_nonwu,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501704,SW_NM_007PNF Non-WUI
SW_NM_007az_pnf_chino_e_nonwui         az_pnf_chino_e_nonwu,SW_NM_007,20,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501704,SW_NM_007PNF Non-WUI
SW_NM_007az_pnf_cmp_wood_nonwui        az_pnf_cmp_wood_nowu,SW_NM_007,50,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64501704,SW_NM_007PNF Non-WUI
SW_NM_007az_pnf_wilderness             az_pnf_wilderness,SW_NM_007,100,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64501705,SW_NM_007PNF Wilderness
